tconst,primaryTitle,startYear,averageRating,numVotes,genre_score,movie_writer_quality,movie_actor_score,budget,director_quality,top_3_actor_scores
tt30958042,Skin in Spring,2024,6.9,51,6.15363591029188,6.900000095367432,5.0,21709165.710378148,6.900000095367432,753.0
tt25415324,Asatveera,2021,9.8,12,5.97361481336043,9.800000190734863,5.0,25171932.29877474,9.800000190734863,1329.3333333333333
tt10187378,Lamb of God,2020,6.6,123,6.222950643159742,6.599999904632568,7.182265053683047,22449168.97011252,6.599999904632568,337.3333333333333
tt10901068,Joseph,2020,6.5,24,6.222950643159742,6.5,7.166709591772415,22449168.97011252,6.5,3846.3333333333335
tt12922900,Manhattan Odyssey,2020,4.9,27,5.601605715734657,4.900000095367432,6.198358857313528,22453926.77622205,4.900000095367432,48.666666666666664
tt7978892,The Ant Farm,2022,4.1,80,5.606572668611012,4.7499998807907104,6.236342984979832,28614196.00792752,4.099999904632568,642.6666666666666
tt12282354,Matthew Bourne's the Red Shoes,2020,7.4,93,6.084321177424017,5.0,8.7023383810538,20969162.450643778,7.400000095367432,540.6666666666666
tt14842196,Thanda,2021,5.5,161,5.807406297652405,6.175000071525574,6.4510618349643964,40568748.73810671,6.420000076293945,5211.0
tt29333272,I Dream in Photos,2023,8.2,11,7.213336372265705,7.566666603088379,5.0,4388240.25,7.758333206176758,4131.333333333333
tt30813874,Arne Alligator och djungelkompisarna,2024,4.6,48,6.257868394403152,4.599999904632568,5.849212368312145,56441336.73756869,4.599999904632568,168.0
tt15477676,Transition,2021,6.9,14,6.222950643159742,6.900000095367432,5.0,22449168.97011252,6.900000095367432,785.0
tt22753468,Night to Day,2022,2.4,8,4.975293835433215,2.400000095367432,5.176387255890999,16298415.350626118,2.400000095367432,2079.3333333333335
tt11809492,Balcony,2020,7.4,12,5.914761655885377,7.400000095367432,7.54189394373746,25531682.48902002,8.299999952316284,704.3333333333334
tt15440934,Manobjomin,2023,7.2,14,6.222950643159742,7.199999809265137,7.86083020298086,22449168.97011252,7.199999809265137,3985.0
tt14429000,Her Way,2021,6.5,692,6.222950643159742,6.391666650772095,6.878072614125453,22449168.97011252,6.5,700.0
tt26387361,Robert Downey Jr: High Altitude,2023,6.7,62,7.074876056396708,6.083333253860474,7.510818445587469,14117481.591666669,5.849999904632568,1163.3333333333333
tt27912854,Space Kids,2023,5.2,45,6.3324965625550425,5.199999809265137,5.0,65012910.43772242,5.199999809265137,560.3333333333334
tt27599380,Bushirt T-shirt,2023,8.6,223,5.885894239644082,8.600000381469727,8.849094684998816,28289376.5727412,8.600000381469727,141.0
tt8232756,Spiral,2020,6.1,368,6.222950643159742,6.099999904632568,7.121692331137498,22449168.97011252,6.099999904632568,131.33333333333334
tt5748448,Copshop,2021,6.2,42166,5.66774551213587,6.047222150696649,7.074999529412017,40731158.45569987,6.199999968210856,544.0
tt9467386,Life as It Should Be,2020,5.7,1017,6.054422441401912,5.689999882380167,6.561640398648507,25369272.771426857,5.699999968210856,13666.666666666666
tt9467386,Life as It Should Be,2020,5.7,1017,6.054422441401912,5.689999882380167,6.561640398648507,25369272.771426857,5.699999968210856,13666.666666666666
tt9467386,Life as It Should Be,2020,5.7,1017,6.054422441401912,5.689999882380167,6.561640398648507,25369272.771426857,5.699999968210856,13666.666666666666
tt27667349,Ghosts of the Chelsea Hotel (and Other Rock & Roll Stories),2023,8.2,13,7.213336372265705,7.474999904632568,5.0,4388240.25,7.566666603088379,884.0
tt13608086,Silent Night in Algona,2022,7.4,108,6.396315376768137,5.024999976158142,6.382617281205623,32268766.7761277,7.400000095367432,928.0
tt32128968,The Hyperboreans,2024,6.5,114,6.222950643159742,6.5,7.520721355481776,22449168.97011252,6.5,636.6666666666666
tt20565812,Beyond,2023,9.4,8,7.213336372265705,9.12499976158142,5.0,4388240.25,8.849999904632568,518.3333333333334
tt13322726,Captain Volkonogov Escaped,2021,7.3,2936,5.914761655885377,7.300000190734863,7.161723032344449,25531682.48902002,6.900000095367432,11928.333333333334
tt26442871,Wildcat,2023,5.8,1381,6.330277083098925,5.800000190734863,7.003571168158975,31677057.28932829,5.800000190734863,625.3333333333334
tt27564246,Cold Sigh,2023,7.2,26,6.222950643159742,7.199999809265137,6.236387179018709,22449168.97011252,7.199999809265137,825.3333333333334
tt31385737,Idea,2025,6.2,15,5.606572668611012,6.049999952316284,6.901336946137787,28614196.00792752,6.049999952316284,6637.0
tt26047818,Anyone But You,2023,6.1,145344,5.985107708534049,6.1249998807907104,6.807602173957294,24629269.511692487,6.1499998569488525,461.0
tt22477502,Dirty Money,2024,5.6,146,5.851266584510579,6.200000047683716,6.600963090088153,39010026.60112348,5.599999904632568,5000.0
tt31997662,Winner,2024,6.8,8,7.213336372265705,5.0,6.89207238778065,4388240.25,6.163636294278232,950.6666666666666
tt30150182,Second Chance,2024,8.3,26,6.222950643159742,8.300000190734863,5.0,22449168.97011252,8.300000190734863,313.3333333333333
tt21067242,Love Never Ends,2023,7.1,464,6.15363591029188,6.833333253860474,6.855176494843647,21709165.710378148,7.099999904632568,11000.0
tt10701074,Ponniyin Selvan: Part I,2022,7.5,37659,5.975934499410236,7.038888918028937,7.58274074696765,37648644.93679237,7.349999904632568,8156.0
tt15299730,Gerçek Cinler 2,2023,2.9,19,4.975293835433215,2.800000011920929,5.0,16298415.350626118,3.199999979564122,56.333333333333336
tt31497750,Tiger,2024,7.8,586,7.213336372265705,5.0,7.4277235509175235,4388240.25,7.550000190734863,6359.333333333333
tt34447607,Baba Beni Güldürsene,2024,7.6,21,5.885894239644082,7.599999904632568,8.13947889682489,28289376.5727412,7.599999904632568,892.6666666666666
tt14055470,Longing for Today,2023,5.2,24,6.222950643159742,5.199999809265137,6.063136560633002,22449168.97011252,5.199999809265137,792.3333333333334
tt14749050,Free the Narrative,2021,6.6,7,5.352106095546972,6.599999904632568,7.5595912420073,34573268.12704917,6.599999904632568,510.6666666666667
tt8800224,Dylan & Zoey,2022,7.0,96,6.222950643159742,7.0,7.727280755125549,22449168.97011252,7.0,291.0
tt28943594,Five Breakups and a Romance,2023,5.8,192,6.163504015611674,5.933333396911621,6.179821964708316,30429364.81939042,5.933333396911621,621.0
tt6665070,Knights of Newgate,2021,3.5,124,5.843757622433792,3.5,4.225263944838221,55969352.4893617,3.5,13814.666666666666
tt21969886,Melody-Go-Round,2022,4.9,20,6.222950643159742,5.0,5.886410984852565,22449168.97011252,4.900000095367432,8130.666666666667
tt12043434,A Free Can Gangster,2020,7.5,10,5.975934499410236,7.5,5.0,37648644.93679237,7.5,350.6666666666667
tt14558102,One Night Off,2021,5.4,1062,5.885894239644082,5.2166666984558105,6.343016827425219,28289376.5727412,5.400000095367432,4660.666666666667
tt29685593,Polydroso,2023,5.4,240,6.097361703018362,5.900000095367432,6.577739991891312,32869436.19342289,5.900000095367432,421.6666666666667
tt11864074,In a Land That No Longer Exists,2022,6.2,723,6.502852952026574,6.199999809265137,7.232597478455557,24468268.645484067,6.199999809265137,5276.0
tt9347654,Mother Mountain,2022,4.9,12,6.039500511209001,4.900000095367432,6.138911453692733,42826296.99214846,4.900000095367432,20.333333333333332
tt27999293,Jesus - Is Jesus Real,2023,8.4,36,7.213336372265705,8.399999618530273,5.0,4388240.25,8.399999618530273,665.3333333333334
tt27698077,Faith in the Family,2024,2.8,122,6.097361703018362,3.1999999284744263,4.16705468229487,32869436.19342289,2.799999952316284,5086.666666666667
tt19854066,Doctor Strange: Multiversal Madness,2022,8.0,48,5.6235851223100495,7.894444439146253,8.396097193132041,44782574.97782751,8.266666571299234,137.0
tt23148938,Kara Krus,2022,4.5,274,5.606572668611012,4.846428522041865,5.503223614047252,28614196.00792752,5.286666663487752,1564.3333333333333
tt13210996,Samjin Company English Class,2020,6.6,719,6.0274865653880845,6.599999904632568,7.268490573847852,25303492.61387616,6.5,1144.0
tt13116922,Lockdown all'italiana,2020,2.7,402,5.885894239644082,3.633333365122477,3.63822660668978,28289376.5727412,3.3000000715255737,6241.333333333333
tt11490170,HIT,2020,7.6,8294,6.005206918607708,7.190000009536743,7.370687639867299,23958393.75815104,6.880000019073487,4709.333333333333
tt27722530,Here & There,2024,5.3,270,5.885894239644082,5.850000103314717,5.962666700451279,28289376.5727412,5.233333428700765,4735.333333333333
tt8101932,I Believe in One Only Father,2021,7.0,115,6.098282728260086,7.0,7.028373872741264,23810550.63444363,7.0,4217.0
tt28377513,Yirmisekiz,2023,3.5,23,5.975934499410236,3.5,4.787644975626579,37648644.93679237,3.5,11893.666666666666
tt7720142,Assassin Club,2023,4.7,3789,5.66774551213587,4.699999809265137,6.560804266700233,40731158.45569987,4.699999809265137,6039.0
tt11600484,Film About a Father Who,2020,6.5,61,7.213336372265705,6.5,5.0,4388240.25,6.5,12157.0
tt23856292,Subho Bijoya,2022,5.5,12,6.222950643159742,6.491666754086813,7.42249703217779,22449168.97011252,6.733333428700765,561.0
tt11012230,Rowdy Baby,2022,6.0,428,6.084321177424017,6.0,6.855963347427494,20969162.450643778,6.0,4738.666666666667
tt34481896,Bhooter Pallay Bhootnath,2024,9.5,15,5.885894239644082,9.5,8.533094432417892,28289376.5727412,9.5,1115.6666666666667
tt28743776,Parakramam,2024,6.8,3122,6.222950643159742,7.5,8.295170573258813,22449168.97011252,7.5,4103.666666666667
tt15446094,Springsville,2024,3.9,21,4.975293835433215,3.900000095367432,4.761994403544371,16298415.350626118,3.900000095367432,6437.666666666667
tt14995258,No Limit,2022,5.8,4213,6.307181231026185,5.800000190734863,6.571163437985097,22492753.03008261,5.800000190734863,646.0
tt15091474,Wrongleela,2021,7.6,20,5.885894239644082,7.366666555404663,8.008336277328016,28289376.5727412,6.8999998569488525,699.3333333333334
tt29295453,Female Special Police Office,2023,7.0,128,5.76970194587739,7.0,7.315973697069233,35544749.73672483,6.733333349227905,176.0
tt23052710,Death Bitch,2024,7.2,20,5.352106095546972,5.4799998760223385,6.057798935098586,34573268.12704917,5.4799998760223385,366.0
tt14354568,Britney Lost Her Phone,2023,7.9,26,5.875757325793746,7.900000095367432,6.929022697013835,21453137.83845393,7.800000031789144,161.66666666666666
tt16166234,Idealnaya zhena,2021,5.2,18,5.885894239644082,5.099999904632568,6.3376165096726025,28289376.5727412,5.25,401.3333333333333
tt15540412,Riviera East,2022,5.7,1348,5.929754526502256,5.699999809265137,7.038829447937208,26730654.43575797,5.824999809265137,4090.6666666666665
tt7873348,Save Yourselves!,2020,5.8,8979,5.688242110289604,5.800000190734863,6.837897440455432,49579441.87045667,5.800000190734863,3491.6666666666665
tt17517630,I Can't Stop Biting You,2022,5.5,37,5.93389342755914,5.5,6.850818418165578,32664606.329307992,5.5,5167.0
tt12222074,Fight of Fury,2020,3.6,197,5.852813889143827,3.5999999046325684,5.0,34637161.96050409,3.5999999046325684,1211.6666666666667
tt11404052,Capital M,2020,9.3,31,6.222950643159742,9.300000190734863,9.451232834843548,22449168.97011252,9.300000190734863,641.6666666666666
tt21439796,Sophia,2022,6.4,185,6.363342360492388,6.783333381017049,7.405178104832316,23301899.91387064,7.549999952316284,5666.666666666667
tt28862282,Pushkara,2023,8.8,569,6.222950643159742,8.877777841356066,9.76177815134141,22449168.97011252,8.800000190734863,477.6666666666667
tt28234061,Zina,2023,3.6,45,4.975293835433215,4.166666666666667,5.0,16298415.350626118,4.687499940395355,760.0
tt11691034,Surviving Sex Trafficking,2021,7.3,56,7.213336372265705,5.0,5.0,4388240.25,7.050000190734863,483.0
tt11089614,Der Tod ist nicht umsonst : Danielle muss weg,2020,1.2,58,5.885894239644082,2.599999964237213,1.8273579975369405,28289376.5727412,1.2000000476837158,818.0
tt3727948,Anonymous Killers,2020,3.7,253,5.518493772468219,3.700000047683716,5.215140533103772,23361514.5524428,3.700000047683716,5181.666666666667
tt28327276,Um Filme do Caraças,2023,3.9,100,5.885894239644082,4.533333460489909,5.317185936678918,28289376.5727412,4.150000095367432,197.0
tt20198716,"Love, Divided",2024,6.0,4645,5.985107708534049,5.45714282989502,6.495797879515803,24629269.511692487,6.700000047683716,15375.333333333334
tt20194494,Weekend Getaway,2022,4.8,24,5.606572668611012,4.377777761883205,5.506422679430245,28614196.00792752,4.370000004768372,652.3333333333334
tt15782954,Fresh Kills,2023,5.9,1231,6.098282728260086,5.900000095367432,6.632662041918083,23810550.63444363,5.900000095367432,818.6666666666666
tt15495170,Powerful Chief,2020,6.9,126,6.222950643159742,6.900000095367432,7.947166799982396,22449168.97011252,6.900000095367432,393.0
tt15004066,Atoman,2025,7.5,65,5.805477866842771,7.5,7.476916842985888,54928941.96073187,7.5,708.6666666666666
tt14101196,Rxcall,2022,3.4,10,5.290933252022113,3.400000095367432,5.0,22456305.679276817,3.400000095367432,616.0
tt10981304,Sreekaram,2021,7.3,3436,6.222950643159742,7.099487287570269,7.521101450704344,22449168.97011252,7.300000190734863,1161.0
tt8773342,Freddy,2023,8.6,48,6.579683191843726,8.600000381469727,9.15906335516392,23147945.951722927,8.600000381469727,6176.0
tt35681042,"Compa, me gusta su vieja",2024,5.6,21,6.098282728260086,5.0,5.863108426991936,23810550.63444363,5.599999904632568,8512.666666666666
tt30796133,Desiré,2023,5.9,19,6.222950643159742,5.900000095367432,7.050525253426449,22449168.97011252,5.900000095367432,7501.666666666667
tt27262156,The Colosseum,2022,7.3,9,6.222950643159742,7.300000190734863,7.154781434719312,22449168.97011252,7.300000190734863,4435.666666666667
tt5439812,Zola,2020,6.4,19138,6.0274865653880845,6.400000095367432,6.9584468014944765,25303492.61387616,6.400000095367432,1861.3333333333333
tt27171507,Kozovo,2023,2.4,59,6.034567232947673,2.400000095367432,4.259231897657084,38079569.80507808,2.400000095367432,7795.666666666667
tt28350776,An Encounter to Remember,2023,6.7,16,6.15363591029188,6.699999809265137,7.49957364871548,21709165.710378148,6.699999809265137,8000.0
tt21624838,All That Remains,2024,7.9,10,4.975293835433215,7.900000095367432,5.0,16298415.350626118,7.900000095367432,365.6666666666667
tt26773767,Hummingbirds,2023,6.4,95,7.213336372265705,5.0,5.0,4388240.25,6.400000095367432,545.3333333333334
tt14953706,"Always, Lola",2022,7.5,53,6.222950643159742,7.5,7.264497595902083,22449168.97011252,7.5,5120.666666666667
tt15337666,Thomas & Friends: All Engines Go - Race for the Sodor Cup,2021,2.9,156,6.225776261666044,4.913888997501797,3.875364439611255,42999989.8864493,2.900000095367432,6202.666666666667
tt26690739,The Guardian,2020,8.4,8,5.772866177563106,7.499999761581421,8.183040768768779,39847346.49727848,7.499999761581421,760.0
tt21357092,Die Mucklas ... und wie sie zu Pettersson und Findus kamen,2022,4.0,216,6.024813727152462,4.0,5.562837540258408,52168570.67488267,5.366666714350382,6967.333333333333
tt12749596,Host,2020,6.5,44551,5.397174567368082,5.755555576748318,7.477173605348569,20276247.67809599,5.6333333651224775,561.3333333333334
tt36436506,The Stone,2025,7.5,116,5.852813889143827,7.1166666348775225,8.194640846210177,34637161.96050409,7.5,558.0
tt30840610,Moon Ghost Returns,2024,6.9,21,5.394656595681256,6.933333396911621,7.630396769024822,33944438.64927059,6.933333396911621,9736.666666666666
tt10612164,Vergeet my nie,2020,6.2,46,6.084321177424017,6.449999809265137,7.624018223481407,20969162.450643778,6.199999809265137,630.0
tt14280078,Hell Bank Presents: Running Ghost,2020,5.1,51,5.93389342755914,5.233333269755046,5.985925204650399,32664606.329307992,5.099999904632568,5230.333333333333
tt10038660,"Our Lady of San Juan, Four Centuries of Miracles",2021,6.4,101,6.502852952026574,6.7500001192092896,7.398352461594315,24468268.645484067,7.100000143051148,776.6666666666666
tt14586462,Lady Gaga: Encore,2020,6.5,21,6.986977654995064,5.47714284828731,4.31499623732307,10357346.640243905,5.29687499627471,6307.666666666667
tt23739358,JUTO - The Journey,2022,7.4,8,5.885894239644082,7.400000095367432,5.0,28289376.5727412,7.400000095367432,5839.666666666667
tt29538453,Tenants,2024,5.6,102,4.975293835433215,5.349999904632568,6.604593801284572,16298415.350626118,5.599999904632568,5941.666666666667
tt28492482,AIMEE: The Visitor,2023,4.8,329,5.301549405336899,4.34166665871938,6.416369923056155,34052711.7943327,4.957142898014614,6388.666666666667
tt11956314,NYC Dreams,2022,6.7,41,6.355963586102727,6.599999964237213,7.251770459381746,19914928.1504147,5.899999976158142,259.6666666666667
tt17541226,Macabre Mountain,2023,5.0,98,4.975293835433215,5.077777756585015,5.467060976704323,16298415.350626118,5.049999952316284,16977.0
tt15189982,Sleeping Forest Michiko,2020,8.5,6,6.084321177424017,8.5,8.39551883204846,20969162.450643778,8.5,599.3333333333334
tt14245910,April,2021,3.4,127,6.222950643159742,3.400000095367432,4.503804270630463,22449168.97011252,3.400000095367432,16868.0
tt17595262,The Last Client,2022,6.4,2608,6.005206918607708,6.450000047683716,7.4490161377613795,23958393.75815104,6.400000095367432,4174.333333333333
tt12063522,Easter Bunny Bloodbath 2: No More Tears,2020,3.6,24,4.975293835433215,3.5999999046325684,4.90873369435612,16298415.350626118,3.4499999284744263,849.3333333333334
tt30803901,The Reflected Self,2024,7.3,42,5.914761655885377,5.800000190734863,6.322066284995145,25531682.48902002,5.800000190734863,18215.333333333332
tt29566160,Trouble Girl,2023,6.4,242,6.222950643159742,5.0,7.436592478162709,22449168.97011252,6.400000095367432,5588.666666666667
tt12048438,Secrets to a Swayin' Band,2020,7.5,7,6.323256588684252,7.5,5.0,22307914.8016145,7.5,13313.0
tt11737772,Chal Mera Putt 2,2020,8.7,3545,6.222950643159742,7.109259199213099,8.177611958460952,22449168.97011252,7.199999809265137,5266.666666666667
tt33306109,From Contract Lover to the Billionaire's Bride,2024,6.9,524,6.084321177424017,5.0,7.404856875806981,20969162.450643778,7.766666889190674,11000.0
tt15823300,Haze,2024,6.8,48,5.672433259298636,6.75,7.805701062907035,21000554.77543484,6.75,761.3333333333334
tt29444671,Dilli Dark,2023,8.1,55,5.885894239644082,8.100000381469727,8.845757436665457,28289376.5727412,8.100000381469727,663.6666666666666
tt26673530,The Action Pack,2023,4.9,1713,5.862809136221746,3.8000000715255737,6.547934436191619,35436476.59166272,3.8000000715255737,720.6666666666666
tt27436192,Syke: Särkynyt sydän,2023,5.3,146,6.222950643159742,5.0,6.05471290711585,22449168.97011252,5.066666762034099,712.6666666666666
tt13767266,The Legionnaire,2021,5.9,283,5.975934499410236,5.900000095367432,7.245413783664489,37648644.93679237,5.900000095367432,200.66666666666666
tt33059501,An Errand,2024,7.1,18,6.222950643159742,7.099999904632568,6.739388906250949,22449168.97011252,7.099999904632568,1230.0
tt3528764,Bullet Ride,2020,5.5,45,5.807406297652405,7.200000127156575,6.9214743881243885,40568748.73810671,6.0500000317891445,276.3333333333333
tt8245904,Squatter,2020,2.7,87,4.975293835433215,2.700000047683716,2.6686278466967663,16298415.350626118,2.700000047683716,13713.333333333334
tt8245904,Squatter,2020,2.7,87,4.975293835433215,2.700000047683716,2.6686278466967663,16298415.350626118,2.700000047683716,13713.333333333334
tt14012572,Adrenaline,2023,2.7,408,5.851266584510579,3.770000022649765,4.435762260559358,39010026.60112348,3.049999952316284,292.0
tt28116291,IQ (Power of student),2023,8.4,211,6.222950643159742,8.399999618530273,7.9629876986913315,22449168.97011252,8.399999618530273,9341.0
tt16354528,Call of the Void,2025,5.2,15,4.975293835433215,5.199999809265137,6.006448078416941,16298415.350626118,5.199999809265137,11787.666666666666
tt13298952,Chinatown Cannon 2,2020,7.2,34,5.885894239644082,7.199999809265137,8.372518641052332,28289376.5727412,7.199999809265137,919.6666666666666
tt21097730,Real Emperor Kandanai Maneesawath,2022,9.4,63,6.396328911340144,9.444999949137369,10.884733786074506,24263291.747926485,9.389999930063883,615.6666666666666
tt29336036,Nirvana,2023,8.8,8,5.606572668611012,8.800000190734863,5.0,28614196.00792752,8.800000190734863,1106.3333333333333
tt32333879,Ek Anjaan Rishtey Ka Guilt,2021,6.1,9,6.084321177424017,5.0,8.280141504064316,20969162.450643778,6.099999904632568,1015.3333333333334
tt26739127,Holy Mother,2024,6.0,126,6.222950643159742,6.0,6.988314243262556,22449168.97011252,6.0,1451.3333333333333
tt26773513,Mining - Reyte te Kabzaa,2023,7.7,25,5.728918355660729,7.033333460489909,8.331052660478202,52848120.90347222,6.950000047683716,511.3333333333333
tt32362728,Ella,2024,9.2,66,5.831464865609323,9.199999809265137,7.470761183287427,48735279.96453901,9.199999809265137,854.0
tt17543978,Mr. Francesco,2022,8.1,9,5.822027240538508,8.100000381469727,5.0,27358501.62648115,8.100000381469727,575.3333333333334
tt22465306,Devil's Men,2023,3.6,185,6.366676753848642,4.649999976158142,6.047095959968542,20653775.73770492,4.149999976158142,6230.0
tt16757636,Redrum,2022,8.6,11,5.799747593758131,8.600000381469727,7.989422680471844,26013402.77075604,8.600000381469727,209.66666666666666
tt23330554,Winnie-the-Pooh: Blood and Honey 2,2024,4.7,11452,5.290933252022113,4.174999892711639,4.867128290409707,22456305.679276817,3.283333301544189,303.0
tt28547641,The Beautiful Ones,2023,6.0,7,4.975293835433215,6.0,6.077845028787392,16298415.350626118,6.0,612.6666666666666
tt12396978,Journey of Eternity,2022,7.8,44,6.502852952026574,7.800000190734863,9.217869126537355,24468268.645484067,7.800000190734863,4324.333333333333
tt11049086,First One In,2020,5.5,105,6.250083056069439,5.5,6.834365163299185,26174652.121116363,5.5,3908.0
tt29479000,Horrors of the Holocaust,2023,6.3,23,7.213336372265705,5.47714284828731,7.266119869107206,4388240.25,5.29687499627471,154.33333333333334
tt13667552,Kamen Rider Zero-One Others: Kamen Rider Metsuboujinrai,2021,7.3,65,5.525850033813599,7.085714289120265,8.065673617484519,55046822.46395834,7.400000095367432,612.6666666666666
tt31513504,Annapurna,2025,8.2,6,6.203095434705503,7.416666547457376,8.451470229214438,35159466.00376374,6.416666547457377,7458.333333333333
tt11333834,Gindari 2: Bahubuthayo 3,2022,2.9,119,5.852474769473515,5.400000095367432,5.482884247458936,26271728.28915353,5.400000095367432,686.6666666666666
tt33008664,Mochi-chon,2024,9.0,9,6.3324965625550425,5.0,5.0,65012910.43772242,9.0,585.3333333333334
tt17005282,Death Notice: A Serial Killer Leaving Notes,2023,5.5,352,5.799747593758131,5.825000047683716,6.5076556597793545,26013402.77075604,5.622222211625841,697.6666666666666
tt26235048,Buddy,2024,3.8,348,5.635916815628487,4.700000047683716,5.695687294708186,57765689.98070035,4.850000023841858,8115.333333333333
tt15000578,X = Prem,2022,6.6,581,6.15363591029188,5.0,7.928389760799005,21709165.710378148,6.090909047560259,351.0
tt12789540,Mosquito State,2020,5.1,1012,5.601605715734657,5.099999904632568,5.678452246155146,22453926.77622205,5.099999904632568,1033.3333333333333
tt24638018,Tao xue shen tan,2022,6.7,22,5.862809136221746,5.0,7.024404862088915,35436476.59166272,6.25,9142.0
tt11271990,Ali & the Queens,2021,7.0,1690,6.054422441401912,6.599999964237213,7.46490628538034,25369272.771426857,6.349999904632568,2887.6666666666665
tt21151720,Candy 2,2022,4.4,29,5.728918355660729,4.400000095367432,5.87136606305243,52848120.90347222,5.6333333651224775,1578.0
tt15353574,Hard Miles,2023,6.4,1211,6.418611257827269,5.950000047683716,6.3634338469472445,23254548.319802023,5.5,330.0
tt11740140,De Club van 5,2021,8.2,17,6.0196453027547605,8.199999809265137,9.050718030303884,55536594.02579968,8.199999809265137,4776.0
tt35111719,Story of Wuyi Lane,2023,6.7,53,5.728918355660729,5.0,7.467217468251811,52848120.90347222,6.699999809265137,10333.333333333334
tt19488564,A Crack in the Mountain,2022,7.6,33,7.213336372265705,7.599999904632568,5.0,4388240.25,7.599999904632568,374.0
tt30748149,Riptide,2024,6.9,10,5.819055299302949,6.900000095367432,5.0,24254080.005565863,6.900000095367432,300.3333333333333
tt13721238,El sexoservidor 6,2020,3.5,38,6.222950643159742,5.0,4.037777842227496,22449168.97011252,3.350000023841858,6443.666666666667
tt23004264,Bonnard: Pierre & Marthe,2023,6.5,712,6.414562520370489,6.325000047683716,7.107368369149433,22421684.784696545,6.150000095367432,480.0
tt23005858,Patient No. 1,2023,7.5,43,6.222950643159742,6.800000011920929,7.53572153513748,22449168.97011252,7.5,1306.3333333333333
tt33887354,Once Upon a Honeymoon,2024,7.0,23,6.15363591029188,7.100000037087335,7.428932666584615,21709165.710378148,6.675000071525574,611.0
tt22814834,The Hound of the Baskervilles: Sherlock the Movie,2022,6.2,89,6.005206918607708,6.199999809265137,7.075418965247341,23958393.75815104,6.199999809265137,4229.0
tt35676003,Puppies,2025,7.0,60,5.985107708534049,6.855555534362793,7.36325543252456,24629269.511692487,7.0,352.0
tt32727888,Itlu Mee Cinema,2024,7.5,2022,6.222950643159742,5.0,5.0,22449168.97011252,7.5,4672.666666666667
tt32019542,Prem Ni Pathshala,2024,8.5,7,5.97361481336043,8.5,9.799591815380191,25171932.29877474,8.5,1577.6666666666667
tt10230590,Hashtag Blessed: The Movie,2022,5.1,114,6.183240226251263,5.099999904632568,5.0155664271796665,47869763.03741497,5.099999904632568,1172.0
tt8883486,Medieval,2022,5.9,13843,6.244874753237959,5.900000095367432,6.800957149033956,33928219.398146786,5.900000095367432,7676.0
tt13972332,Some Kind of Christmas!,2020,5.8,21,6.222950643159742,5.800000190734863,7.614466951594882,22449168.97011252,5.800000190734863,531.6666666666666
tt9636302,Snow Blinded,2022,6.0,25,5.601605715734657,6.0,6.037765241479105,22453926.77622205,7.199999809265137,777.6666666666666
tt36042604,Altweibersommer,2025,6.8,17,5.885894239644082,6.800000190734863,7.315335965561965,28289376.5727412,6.800000190734863,995.0
tt11912042,Golgappe,2023,4.2,127,5.885894239644082,5.648333342870077,6.316118918540037,28289376.5727412,5.799999986376081,1187.0
tt12723442,Ziraldo - Uma Obra que pede Socorro,2020,6.5,9,7.213336372265705,6.5,5.0,4388240.25,6.5,731.3333333333334
tt32188500,Luccas Neto em: O Meu Aniversário,2023,4.4,12,5.9750616150512,3.899999993188041,4.23834951763089,46454188.20811352,3.563636367971247,972.6666666666666
tt20237930,Could You Don't Leave Me,2022,3.1,20,6.15363591029188,3.0999999046325684,5.007568279484313,21709165.710378148,4.1249998807907104,320.3333333333333
tt19864926,Ammu,2022,6.7,1347,6.222950643159742,6.616666555404663,7.552140118954004,22449168.97011252,6.699999809265137,407.6666666666667
tt6661368,Isaac,2020,5.4,290,6.064388686742614,4.9666666984558105,6.431527620513225,23902569.33116583,5.800000071525574,474.3333333333333
tt30835200,The in Between,2024,6.0,24,7.213336372265705,5.0,5.0,4388240.25,6.0,1.6666666666666667
tt19799058,Critical Keertanegalu,2022,6.4,693,5.885894239644082,6.400000095367432,7.945707187083135,28289376.5727412,7.500000238418579,15.333333333333334
tt14115150,My Escort Best Friend,2022,5.0,181,5.606572668611012,5.0,5.474217189634532,28614196.00792752,5.087500035762787,476.6666666666667
tt14115150,My Escort Best Friend,2022,5.0,181,5.606572668611012,5.0,5.474217189634532,28614196.00792752,5.087500035762787,476.0
tt26236678,State of Grace,2023,9.0,9,6.222950643159742,9.0,7.612847044080109,22449168.97011252,9.0,1714.6666666666667
tt26898626,Harano Prapti,2020,5.0,7,6.098282728260086,6.805000042915344,7.250605369303312,23810550.63444363,5.716666618982951,880.6666666666666
tt13097910,Feast,2021,5.1,282,6.222950643159742,5.149999976158142,6.387857079867811,22449168.97011252,5.099999904632568,422.0
tt3705818,"EarthBound, USA",2023,8.2,23,7.213336372265705,8.199999809265137,9.848926653787364,4388240.25,8.199999809265137,463.3333333333333
tt12816738,Spící mesto,2021,4.4,36,5.944586797054512,4.725000023841858,4.964421171386402,40286374.33583995,5.433333237965901,343.3333333333333
tt14376562,"Valentino, Puedes ser tu propio héroe o villano",2022,5.0,45,5.885894239644082,5.0,6.349071744512792,28289376.5727412,4.950000047683716,7333.333333333333
tt13588156,All My Puny Sorrows,2021,6.1,903,6.222950643159742,6.699999928474426,6.862016457724711,22449168.97011252,6.099999904632568,286.3333333333333
